provincia_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
Z,2020-10-25,588,366,0,222,0
ZA,2020-10-25,110,99,0,11,0
A,2020-10-26,522,481,0,41,0
AB,2020-10-26,189,171,0,18,0
AL,2020-10-26,149,96,0,53,0
AV,2020-10-26,137,124,0,13,0
B,2020-10-26,3675,3673,0,2,0
BA,2020-10-26,383,321,1,61,0
BI,2020-10-26,595,556,0,39,0
BU,2020-10-26,294,247,0,47,0
C,2020-10-26,306,299,0,7,0
CA,2020-10-26,291,230,0,61,0
CC,2020-10-26,159,136,0,23,0
CE,2020-10-26,69,26,0,43,0
CO,2020-10-26,358,95,0,263,0
CR,2020-10-26,163,126,0,37,0
CS,2020-10-26,157,129,0,28,0
CU,2020-10-26,150,115,0,35,0
GC,2020-10-26,30,30,0,0,0
GI,2020-10-26,634,632,0,2,0
GR,2020-10-26,930,828,0,102,0
GU,2020-10-26,79,59,0,20,0
H,2020-10-26,170,123,0,47,0
HU,2020-10-26,222,156,0,66,0
J,2020-10-26,450,207,0,243,0
L,2020-10-26,190,189,0,0,1
LE,2020-10-26,325,300,0,25,0
LO,2020-10-26,181,171,0,10,0
LU,2020-10-26,90,86,0,4,0
M,2020-10-26,2144,978,0,1166,0
MA,2020-10-26,387,171,0,216,0
ME,2020-10-26,79,51,0,28,0
MU,2020-10-26,802,594,4,203,1
NA,2020-10-26,548,440,0,108,0
O,2020-10-26,444,444,0,0,0
OR,2020-10-26,84,81,0,3,0
P,2020-10-26,107,93,0,14,0
PM,2020-10-26,249,245,1,3,0
PO,2020-10-26,277,270,0,7,0
S,2020-10-26,169,169,0,0,0
SA,2020-10-26,265,220,0,45,0
SE,2020-10-26,1111,673,0,438,0
SG,2020-10-26,45,38,0,7,0
SO,2020-10-26,45,44,0,1,0
SS,2020-10-26,603,576,0,27,0
T,2020-10-26,440,438,0,2,0
TE,2020-10-26,90,72,0,18,0
TF,2020-10-26,89,85,0,4,0
TO,2020-10-26,491,417,0,74,0
V,2020-10-26,747,703,0,44,0
VA,2020-10-26,480,418,0,62,0
VI,2020-10-26,131,123,0,8,0
Z,2020-10-26,810,509,0,301,0
ZA,2020-10-26,154,130,0,24,0
A,2020-10-27,505,443,0,62,0
AB,2020-10-27,169,142,0,27,0
AL,2020-10-27,230,177,0,53,0
AV,2020-10-27,78,62,0,16,0
B,2020-10-27,3682,3679,0,2,1
BA,2020-10-27,339,259,0,80,0
BI,2020-10-27,668,626,0,42,0
BU,2020-10-27,343,307,0,36,0
C,2020-10-27,315,308,0,7,0
CA,2020-10-27,372,291,0,81,0
CC,2020-10-27,128,101,0,27,0
CE,2020-10-27,65,36,0,29,0
CO,2020-10-27,507,185,0,322,0
CR,2020-10-27,167,115,0,52,0
CS,2020-10-27,197,173,0,24,0
CU,2020-10-27,155,129,0,26,0
GC,2020-10-27,36,32,0,4,0
GI,2020-10-27,649,648,0,1,0
GR,2020-10-27,1006,918,0,88,0
GU,2020-10-27,94,74,0,20,0
H,2020-10-27,263,201,0,62,0
HU,2020-10-27,199,144,0,55,0
J,2020-10-27,494,246,0,248,0
L,2020-10-27,217,215,0,2,0
LE,2020-10-27,263,234,0,29,0
LO,2020-10-27,186,176,0,10,0
LU,2020-10-27,103,101,0,2,0
M,2020-10-27,2211,1251,0,960,0
MA,2020-10-27,455,181,0,274,0
ME,2020-10-27,82,48,0,34,0
MU,2020-10-27,877,677,4,196,0
NA,2020-10-27,452,371,0,81,0
O,2020-10-27,418,418,0,0,0
OR,2020-10-27,78,77,0,1,0
P,2020-10-27,127,117,0,10,0
PM,2020-10-27,189,184,0,5,0
PO,2020-10-27,329,323,0,6,0
S,2020-10-27,166,166,0,0,0
SA,2020-10-27,294,242,0,52,0
SE,2020-10-27,1120,726,0,394,0
SG,2020-10-27,78,74,0,4,0
SO,2020-10-27,50,48,0,2,0
SS,2020-10-27,601,566,0,35,0
T,2020-10-27,539,536,0,3,0
TE,2020-10-27,102,82,0,20,0
TF,2020-10-27,74,70,0,4,0
TO,2020-10-27,471,386,0,85,0
V,2020-10-27,829,777,0,52,0
VA,2020-10-27,513,435,0,78,0
VI,2020-10-27,168,161,0,7,0
Z,2020-10-27,711,426,0,285,0
ZA,2020-10-27,212,188,0,24,0
A,2020-10-28,508,443,0,65,0
AB,2020-10-28,159,131,0,28,0
AL,2020-10-28,263,193,0,70,0
AV,2020-10-28,84,73,0,11,0
B,2020-10-28,3509,3503,0,6,0
BA,2020-10-28,329,260,1,67,1
BI,2020-10-28,437,399,0,38,0
BU,2020-10-28,355,323,0,32,0
C,2020-10-28,262,256,0,6,0
CA,2020-10-28,373,321,0,52,0
CC,2020-10-28,159,142,0,17,0
CE,2020-10-28,75,35,0,40,0
CO,2020-10-28,533,287,0,246,0
CR,2020-10-28,181,127,0,54,0
CS,2020-10-28,167,150,0,17,0
CU,2020-10-28,143,101,0,42,0
GC,2020-10-28,34,30,0,4,0
GI,2020-10-28,576,576,0,0,0
GR,2020-10-28,1032,922,0,110,0
GU,2020-10-28,102,90,0,12,0
H,2020-10-28,240,158,0,82,0
HU,2020-10-28,194,133,0,61,0
J,2020-10-28,494,288,0,206,0
L,2020-10-28,200,199,0,1,0
LE,2020-10-28,345,327,0,18,0
LO,2020-10-28,173,166,0,6,1
LU,2020-10-28,94,94,0,0,0
M,2020-10-28,1942,1063,0,879,0
MA,2020-10-28,445,219,0,226,0
ME,2020-10-28,88,59,0,29,0
MU,2020-10-28,853,661,3,189,0
NA,2020-10-28,475,385,0,90,0
O,2020-10-28,292,292,0,0,0
OR,2020-10-28,50,49,0,1,0
P,2020-10-28,113,107,0,6,0
PM,2020-10-28,191,185,0,6,0
PO,2020-10-28,339,335,0,4,0
S,2020-10-28,209,209,0,0,0
SA,2020-10-28,262,230,0,31,1
SE,2020-10-28,1220,780,0,440,0
SG,2020-10-28,55,51,0,4,0
SO,2020-10-28,36,36,0,0,0
SS,2020-10-28,603,564,0,39,0
T,2020-10-28,518,517,0,1,0
TE,2020-10-28,115,86,0,29,0
TF,2020-10-28,86,84,0,2,0
TO,2020-10-28,529,465,0,64,0
V,2020-10-28,825,776,0,49,0
VA,2020-10-28,354,306,0,48,0
VI,2020-10-28,100,82,0,18,0
Z,2020-10-28,647,402,0,245,0
ZA,2020-10-28,155,145,0,10,0
A,2020-10-29,458,429,0,29,0
AB,2020-10-29,146,127,0,19,0
AL,2020-10-29,206,161,0,45,0
AV,2020-10-29,107,99,0,8,0
B,2020-10-29,3203,3201,0,2,0
BA,2020-10-29,409,297,2,107,3
BI,2020-10-29,508,453,0,55,0
BU,2020-10-29,297,268,0,29,0
C,2020-10-29,288,283,0,5,0
CA,2020-10-29,398,330,0,68,0
CC,2020-10-29,162,138,0,23,1
CE,2020-10-29,70,20,0,50,0
CO,2020-10-29,479,229,0,250,0
CR,2020-10-29,194,154,0,40,0
CS,2020-10-29,163,148,0,15,0
CU,2020-10-29,123,100,0,23,0
GC,2020-10-29,38,35,0,3,0
GI,2020-10-29,504,504,0,0,0
GR,2020-10-29,1018,909,0,109,0
GU,2020-10-29,78,67,0,11,0
H,2020-10-29,223,162,0,61,0
HU,2020-10-29,229,159,0,70,0
J,2020-10-29,496,255,0,241,0
L,2020-10-29,236,236,0,0,0
LE,2020-10-29,214,204,0,10,0
LO,2020-10-29,178,170,0,8,0
LU,2020-10-29,43,41,0,2,0
M,2020-10-29,1909,1063,0,846,0
MA,2020-10-29,405,209,0,196,0
ME,2020-10-29,78,42,0,36,0
MU,2020-10-29,812,609,3,199,1
NA,2020-10-29,484,402,0,82,0
O,2020-10-29,203,203,0,0,0
OR,2020-10-29,77,74,0,3,0
P,2020-10-29,115,111,0,4,0
PM,2020-10-29,149,144,0,5,0
PO,2020-10-29,222,221,0,1,0
S,2020-10-29,166,166,0,0,0
SA,2020-10-29,151,131,0,20,0
SE,2020-10-29,1207,770,0,437,0
SG,2020-10-29,40,35,0,5,0
SO,2020-10-29,27,27,0,0,0
SS,2020-10-29,381,334,0,47,0
T,2020-10-29,518,518,0,0,0
TE,2020-10-29,94,72,0,22,0
TF,2020-10-29,79,79,0,0,0
TO,2020-10-29,429,362,0,67,0
V,2020-10-29,835,800,0,35,0
VA,2020-10-29,444,352,0,92,0
VI,2020-10-29,57,43,0,14,0
Z,2020-10-29,623,409,0,214,0
ZA,2020-10-29,65,50,0,15,0
A,2020-10-30,545,512,0,33,0
AB,2020-10-30,161,137,0,24,0
AL,2020-10-30,278,197,0,81,0
AV,2020-10-30,73,56,0,17,0
B,2020-10-30,3463,3459,0,4,0
BA,2020-10-30,384,298,0,85,1
BI,2020-10-30,488,418,0,70,0
BU,2020-10-30,334,282,0,52,0
C,2020-10-30,250,242,0,8,0
CA,2020-10-30,386,331,0,55,0
CC,2020-10-30,119,97,0,22,0
CE,2020-10-30,62,15,0,47,0
CO,2020-10-30,404,168,0,236,0
CR,2020-10-30,171,133,0,38,0
CS,2020-10-30,184,169,0,15,0
CU,2020-10-30,124,92,0,32,0
GC,2020-10-30,29,23,0,6,0
GI,2020-10-30,623,621,0,2,0
GR,2020-10-30,989,844,0,145,0
GU,2020-10-30,86,72,0,14,0
H,2020-10-30,281,201,0,80,0
HU,2020-10-30,226,143,0,83,0
J,2020-10-30,432,243,0,189,0
L,2020-10-30,231,229,0,2,0
LE,2020-10-30,208,193,0,15,0
LO,2020-10-30,204,194,0,10,0
LU,2020-10-30,78,78,0,0,0
M,2020-10-30,1997,1117,0,880,0
MA,2020-10-30,463,236,0,227,0
ME,2020-10-30,92,47,0,45,0
MU,2020-10-30,924,711,4,209,0
NA,2020-10-30,428,329,0,99,0
O,2020-10-30,242,242,0,0,0
OR,2020-10-30,47,46,0,1,0
P,2020-10-30,112,100,0,12,0
PM,2020-10-30,139,136,0,3,0
PO,2020-10-30,183,179,0,4,0
S,2020-10-30,238,238,0,0,0
SA,2020-10-30,204,177,0,27,0
SE,2020-10-30,1296,867,0,429,0
SG,2020-10-30,43,42,0,1,0
SO,2020-10-30,33,33,0,0,0
SS,2020-10-30,524,488,0,36,0
T,2020-10-30,503,503,0,0,0
TE,2020-10-30,94,71,0,23,0
TF,2020-10-30,84,82,0,2,0
TO,2020-10-30,326,257,0,69,0
V,2020-10-30,878,839,0,39,0
VA,2020-10-30,401,321,0,80,0
VI,2020-10-30,115,72,0,43,0
Z,2020-10-30,624,425,0,199,0
ZA,2020-10-30,90,72,0,18,0
A,2020-10-31,459,439,0,20,0
AB,2020-10-31,124,101,0,23,0
AL,2020-10-31,216,170,0,46,0
AV,2020-10-31,50,39,0,11,0
B,2020-10-31,2117,2116,0,1,0
BA,2020-10-31,292,227,0,64,1
BI,2020-10-31,524,482,0,42,0
BU,2020-10-31,329,292,0,37,0
C,2020-10-31,281,280,0,1,0
CA,2020-10-31,373,311,0,62,0
CC,2020-10-31,87,80,0,7,0
CE,2020-10-31,49,19,0,30,0
CO,2020-10-31,345,157,0,188,0
CR,2020-10-31,172,140,0,32,0
CS,2020-10-31,162,149,0,13,0
CU,2020-10-31,86,63,0,23,0
GC,2020-10-31,36,32,0,4,0
GI,2020-10-31,445,445,0,0,0
GR,2020-10-31,631,562,0,69,0
GU,2020-10-31,61,57,0,4,0
H,2020-10-31,169,134,0,35,0
HU,2020-10-31,178,105,0,73,0
J,2020-10-31,361,226,0,135,0
L,2020-10-31,124,123,0,1,0
LE,2020-10-31,195,169,0,26,0
LO,2020-10-31,175,170,0,5,0
LU,2020-10-31,86,85,0,1,0
M,2020-10-31,1219,605,0,614,0
MA,2020-10-31,353,196,0,157,0
ME,2020-10-31,54,35,0,19,0
MU,2020-10-31,874,670,2,201,1
NA,2020-10-31,416,309,0,107,0
O,2020-10-31,289,289,0,0,0
OR,2020-10-31,42,37,0,5,0
P,2020-10-31,100,88,0,12,0
PM,2020-10-31,95,93,0,2,0
PO,2020-10-31,240,230,0,10,0
S,2020-10-31,220,220,0,0,0
SA,2020-10-31,167,137,0,30,0
SE,2020-10-31,752,471,0,281,0
SG,2020-10-31,40,37,0,3,0
SO,2020-10-31,32,32,0,0,0
SS,2020-10-31,625,594,0,31,0
T,2020-10-31,444,444,0,0,0
TE,2020-10-31,66,48,0,18,0
TF,2020-10-31,90,90,0,0,0
TO,2020-10-31,247,204,0,43,0
V,2020-10-31,660,621,0,39,0
VA,2020-10-31,347,292,0,55,0
VI,2020-10-31,116,95,0,21,0
Z,2020-10-31,591,389,0,202,0
ZA,2020-10-31,100,88,0,12,0
A,2020-11-01,449,420,0,29,0
AB,2020-11-01,116,94,0,22,0
AL,2020-11-01,147,101,0,46,0
AV,2020-11-01,67,58,0,9,0
B,2020-11-01,1965,1964,0,1,0
BA,2020-11-01,297,219,0,78,0
BI,2020-11-01,588,516,0,72,0
BU,2020-11-01,273,236,0,37,0
C,2020-11-01,248,239,0,9,0
CA,2020-11-01,368,299,0,69,0
CC,2020-11-01,83,59,0,24,0
CE,2020-11-01,68,13,0,55,0
CO,2020-11-01,290,128,0,162,0
CR,2020-11-01,112,90,0,22,0
CS,2020-11-01,140,126,0,14,0
CU,2020-11-01,95,67,0,28,0
GC,2020-11-01,25,20,0,5,0
GI,2020-11-01,266,266,0,0,0
GR,2020-11-01,506,401,0,105,0
GU,2020-11-01,48,40,0,8,0
H,2020-11-01,175,120,0,55,0
HU,2020-11-01,180,117,0,63,0
J,2020-11-01,407,277,0,130,0
L,2020-11-01,154,154,0,0,0
LE,2020-11-01,267,235,0,32,0
LO,2020-11-01,151,145,0,6,0
LU,2020-11-01,71,68,0,3,0
M,2020-11-01,1140,600,0,540,0
MA,2020-11-01,325,158,0,167,0
ME,2020-11-01,41,25,0,16,0
MU,2020-11-01,732,544,1,187,0
NA,2020-11-01,418,315,0,103,0
O,2020-11-01,435,435,0,0,0
OR,2020-11-01,50,47,0,3,0
P,2020-11-01,80,70,0,10,0
PM,2020-11-01,245,238,0,7,0
PO,2020-11-01,295,286,0,9,0
S,2020-11-01,184,184,0,0,0
SA,2020-11-01,185,130,0,55,0
SE,2020-11-01,627,342,0,285,0
SG,2020-11-01,36,33,0,3,0
SO,2020-11-01,33,29,0,4,0
SS,2020-11-01,668,619,0,49,0
T,2020-11-01,342,342,0,0,0
TE,2020-11-01,57,40,0,17,0
TF,2020-11-01,104,102,0,2,0
TO,2020-11-01,257,199,0,58,0
V,2020-11-01,520,482,0,38,0
VA,2020-11-01,325,277,0,48,0
VI,2020-11-01,107,79,0,28,0
Z,2020-11-01,488,297,0,191,0
ZA,2020-11-01,177,149,0,28,0
A,2020-11-02,602,531,0,71,0
AB,2020-11-02,160,126,0,34,0
AL,2020-11-02,195,145,0,50,0
AV,2020-11-02,89,72,0,17,0
B,2020-11-02,3365,3361,0,4,0
BA,2020-11-02,316,259,0,56,1
BI,2020-11-02,650,557,0,93,0
BU,2020-11-02,233,184,0,49,0
C,2020-11-02,277,270,0,7,0
CA,2020-11-02,305,234,0,71,0
CC,2020-11-02,100,85,0,15,0
CE,2020-11-02,54,19,0,35,0
CO,2020-11-02,241,85,0,156,0
CR,2020-11-02,161,132,0,29,0
CS,2020-11-02,188,164,0,24,0
CU,2020-11-02,145,110,0,35,0
GC,2020-11-02,37,31,0,6,0
GI,2020-11-02,533,533,0,0,0
GR,2020-11-02,518,442,0,76,0
GU,2020-11-02,60,49,0,11,0
H,2020-11-02,122,79,0,43,0
HU,2020-11-02,152,86,0,66,0
J,2020-11-02,294,140,0,154,0
L,2020-11-02,248,244,0,3,1
LE,2020-11-02,264,244,0,20,0
LO,2020-11-02,177,174,0,3,0
LU,2020-11-02,115,115,0,0,0
M,2020-11-02,1224,624,0,600,0
MA,2020-11-02,292,124,0,168,0
ME,2020-11-02,43,18,0,25,0
MU,2020-11-02,886,625,1,260,0
NA,2020-11-02,419,290,0,129,0
O,2020-11-02,585,585,0,0,0
OR,2020-11-02,52,51,0,1,0
P,2020-11-02,95,88,0,7,0
PM,2020-11-02,342,320,1,21,0
PO,2020-11-02,275,270,0,5,0
S,2020-11-02,268,268,0,0,0
SA,2020-11-02,167,125,0,42,0
SE,2020-11-02,575,291,0,284,0
SG,2020-11-02,57,51,0,6,0
SO,2020-11-02,52,49,0,3,0
SS,2020-11-02,649,616,0,33,0
T,2020-11-02,393,393,0,0,0
TE,2020-11-02,56,37,0,19,0
TF,2020-11-02,98,96,0,2,0
TO,2020-11-02,449,366,0,83,0
V,2020-11-02,778,723,0,55,0
VA,2020-11-02,335,283,0,52,0
VI,2020-11-02,120,86,0,34,0
Z,2020-11-02,572,360,0,212,0
ZA,2020-11-02,152,133,0,19,0
A,2020-11-03,518,471,0,47,0
AB,2020-11-03,177,138,0,39,0
AL,2020-11-03,194,112,0,82,0
AV,2020-11-03,64,56,0,8,0
B,2020-11-03,3099,3097,0,2,0
BA,2020-11-03,312,234,2,76,0
BI,2020-11-03,614,529,0,85,0
BU,2020-11-03,349,282,0,67,0
C,2020-11-03,212,209,0,3,0
CA,2020-11-03,423,282,0,141,0
CC,2020-11-03,95,76,0,19,0
CE,2020-11-03,56,12,0,44,0
CO,2020-11-03,374,87,0,287,0
CR,2020-11-03,174,135,0,39,0
CS,2020-11-03,198,164,0,34,0
CU,2020-11-03,137,99,0,38,0
GC,2020-11-03,33,33,0,0,0
GI,2020-11-03,523,522,0,1,0
GR,2020-11-03,858,682,0,176,0
GU,2020-11-03,85,63,0,22,0
H,2020-11-03,208,106,0,102,0
HU,2020-11-03,254,142,0,112,0
J,2020-11-03,400,171,0,229,0
L,2020-11-03,217,214,0,3,0
LE,2020-11-03,262,235,0,27,0
LO,2020-11-03,199,192,0,7,0
LU,2020-11-03,59,58,0,1,0
M,2020-11-03,2170,1074,0,1096,0
MA,2020-11-03,470,160,0,310,0
ME,2020-11-03,52,31,0,21,0
MU,2020-11-03,949,689,3,256,1
NA,2020-11-03,332,220,0,112,0
O,2020-11-03,558,558,0,0,0
OR,2020-11-03,44,44,0,0,0
P,2020-11-03,210,195,0,15,0
PM,2020-11-03,328,308,0,20,0
PO,2020-11-03,257,252,0,5,0
S,2020-11-03,240,240,0,0,0
SA,2020-11-03,221,153,0,68,0
SE,2020-11-03,956,414,0,542,0
SG,2020-11-03,67,57,0,10,0
SO,2020-11-03,46,44,0,2,0
SS,2020-11-03,635,574,0,61,0
T,2020-11-03,448,447,0,1,0
TE,2020-11-03,78,52,0,26,0
TF,2020-11-03,132,125,0,7,0
TO,2020-11-03,410,322,0,88,0
V,2020-11-03,803,755,0,48,0
VA,2020-11-03,487,407,0,80,0
VI,2020-11-03,117,67,0,50,0
Z,2020-11-03,577,329,0,248,0
ZA,2020-11-03,110,92,0,18,0
A,2020-11-04,566,518,0,48,0
AB,2020-11-04,194,165,0,29,0
AL,2020-11-04,307,219,0,88,0
AV,2020-11-04,85,78,0,7,0
B,2020-11-04,2700,2697,0,3,0
BA,2020-11-04,341,267,0,74,0
BI,2020-11-04,599,527,0,72,0
BU,2020-11-04,352,290,0,62,0
C,2020-11-04,206,198,0,8,0
CA,2020-11-04,476,357,0,119,0
CC,2020-11-04,135,96,0,39,0
CE,2020-11-04,54,15,0,39,0
CO,2020-11-04,472,186,0,286,0
CR,2020-11-04,167,143,0,24,0
CS,2020-11-04,226,196,0,30,0
CU,2020-11-04,134,96,0,38,0
GC,2020-11-04,38,33,0,5,0
GI,2020-11-04,408,407,0,1,0
GR,2020-11-04,915,779,0,136,0
GU,2020-11-04,83,65,0,18,0
H,2020-11-04,200,131,0,69,0
HU,2020-11-04,172,94,0,78,0
J,2020-11-04,397,188,0,209,0
L,2020-11-04,215,213,0,2,0
LE,2020-11-04,327,293,0,34,0
LO,2020-11-04,200,197,0,3,0
LU,2020-11-04,69,69,0,0,0
M,2020-11-04,2035,1151,0,884,0
MA,2020-11-04,496,236,0,260,0
ME,2020-11-04,39,21,0,18,0
MU,2020-11-04,897,657,1,239,0
NA,2020-11-04,343,226,0,117,0
