localidad,fecha,casos,pcr,testAc,otras,desconocida
Andalucía,2020-05-24,3,3,0,0,0
Madrid,2020-05-24,44,44,0,0,0
Extremadura,2020-05-24,5,1,4,0,0
Galicia,2020-05-24,6,6,0,0,0
Aragón,2020-05-24,7,6,0,0,1
C. Valenciana,2020-05-24,9,9,0,0,0
Melilla,2020-05-25,0,0,0,0,0
Asturias,2020-05-25,1,1,0,0,0
Cantabria,2020-05-25,1,1,0,0,0
Murcia,2020-05-25,1,1,0,0,0
Aragón,2020-05-25,12,12,0,0,0
Madrid,2020-05-25,144,144,0,0,0
Cataluña,2020-05-25,226,163,0,63,0
Baleares,2020-05-25,3,3,0,0,0
Castilla y León,2020-05-25,35,34,0,1,0
Castilla La Mancha,2020-05-25,36,35,0,1,0
La Rioja,2020-05-25,4,3,0,0,1
Canarias,2020-05-25,4,4,0,0,0
España,2020-05-25,506,439,1,65,1
Galicia,2020-05-25,5,4,1,0,0
Ceuta,2020-05-25,5,5,0,0,0
C. Valenciana,2020-05-25,5,5,0,0,0
Extremadura,2020-05-25,5,5,0,0,0
Navarra,2020-05-25,5,5,0,0,0
País Vasco,2020-05-25,6,6,0,0,0
Andalucía,2020-05-25,8,8,0,0,0
La Rioja,2020-05-26,0,0,0,0,0
Melilla,2020-05-26,0,0,0,0,0
Murcia,2020-05-26,0,0,0,0,0
Ceuta,2020-05-26,1,1,0,0,0
Aragón,2020-05-26,12,12,0,0,0
C. Valenciana,2020-05-26,13,13,0,0,0
Extremadura,2020-05-26,13,2,11,0,0
Madrid,2020-05-26,152,152,0,0,0
Cataluña,2020-05-26,203,143,0,59,1
Asturias,2020-05-26,2,2,0,0,0
Galicia,2020-05-26,2,2,0,0,0
Canarias,2020-05-26,3,3,0,0,0
Castilla La Mancha,2020-05-26,36,32,0,4,0
Baleares,2020-05-26,4,4,0,0,0
Cantabria,2020-05-26,4,4,0,0,0
Navarra,2020-05-26,4,4,0,0,0
Castilla y León,2020-05-26,46,46,0,0,0
España,2020-05-26,512,436,11,63,2
Andalucía,2020-05-26,8,8,0,0,0
País Vasco,2020-05-26,9,8,0,0,1
Asturias,2020-05-27,0,0,0,0,0
Melilla,2020-05-27,0,0,0,0,0
Galicia,2020-05-27,1,1,0,0,0
La Rioja,2020-05-27,1,1,0,0,0
Andalucía,2020-05-27,11,11,0,0,0
Navarra,2020-05-27,11,11,0,0,0
Aragón,2020-05-27,14,14,0,0,0
Cataluña,2020-05-27,154,109,0,45,0
C. Valenciana,2020-05-27,16,16,0,0,0
Canarias,2020-05-27,2,2,0,0,0
Cantabria,2020-05-27,2,2,0,0,0
Ceuta,2020-05-27,2,2,0,0,0
País Vasco,2020-05-27,2,2,0,0,0
Castilla y León,2020-05-27,26,26,0,0,0
Baleares,2020-05-27,3,3,0,0,0
España,2020-05-27,386,332,6,46,2
Castilla La Mancha,2020-05-27,39,36,0,1,2
Murcia,2020-05-27,4,4,0,0,0
Extremadura,2020-05-27,8,2,6,0,0
Madrid,2020-05-27,90,90,0,0,0
Asturias,2020-05-28,0,0,0,0,0
Extremadura,2020-05-28,0,0,0,0,0
Melilla,2020-05-28,0,0,0,0,0
Cantabria,2020-05-28,1,1,0,0,0
La Rioja,2020-05-28,1,1,0,0,0
Madrid,2020-05-28,126,126,0,0,0
Baleares,2020-05-28,14,13,1,0,0
Cataluña,2020-05-28,211,149,0,62,0
Galicia,2020-05-28,2,2,0,0,0
Murcia,2020-05-28,2,2,0,0,0
Castilla La Mancha,2020-05-28,36,34,0,2,0
Castilla y León,2020-05-28,44,44,0,0,0
España,2020-05-28,489,422,1,64,2
Ceuta,2020-05-28,5,5,0,0,0
País Vasco,2020-05-28,6,4,0,0,2
Andalucía,2020-05-28,7,7,0,0,0
Canarias,2020-05-28,7,7,0,0,0
Aragón,2020-05-28,9,9,0,0,0
C. Valenciana,2020-05-28,9,9,0,0,0
Navarra,2020-05-28,9,9,0,0,0
Melilla,2020-05-29,0,0,0,0,0
Murcia,2020-05-29,1,1,0,0,0
Andalucía,2020-05-29,12,12,0,0,0
Madrid,2020-05-29,125,125,0,0,0
Aragón,2020-05-29,13,11,0,0,2
Asturias,2020-05-29,13,13,0,0,0
Cataluña,2020-05-29,179,134,0,44,1
Ceuta,2020-05-29,2,2,0,0,0
La Rioja,2020-05-29,2,2,0,0,0
Castilla La Mancha,2020-05-29,31,27,0,0,4
País Vasco,2020-05-29,3,2,0,0,1
Cantabria,2020-05-29,3,3,0,0,0
Castilla y León,2020-05-29,46,45,0,1,0
España,2020-05-29,468,408,7,45,8
Baleares,2020-05-29,5,4,1,0,0
Galicia,2020-05-29,5,4,1,0,0
Navarra,2020-05-29,5,5,0,0,0
Canarias,2020-05-29,7,7,0,0,0
Extremadura,2020-05-29,8,3,5,0,0
C. Valenciana,2020-05-29,8,8,0,0,0
Galicia,2020-05-30,0,0,0,0,0
Melilla,2020-05-30,0,0,0,0,0
Baleares,2020-05-30,1,1,0,0,0
La Rioja,2020-05-30,1,1,0,0,0
Murcia,2020-05-30,1,1,0,0,0
Andalucía,2020-05-30,13,13,0,0,0
Cantabria,2020-05-30,2,2,0,0,0
Castilla La Mancha,2020-05-30,25,22,0,2,1
España,2020-05-30,271,254,6,6,5
Canarias,2020-05-30,3,3,0,0,0
Ceuta,2020-05-30,3,3,0,0,0
Castilla y León,2020-05-30,37,37,0,0,0
Asturias,2020-05-30,4,4,0,0,0
Aragón,2020-05-30,5,5,0,0,0
C. Valenciana,2020-05-30,5,5,0,0,0
Madrid,2020-05-30,55,55,0,0,0
País Vasco,2020-05-30,7,3,0,0,4
Navarra,2020-05-30,7,7,0,0,0
Extremadura,2020-05-30,8,2,6,0,0
Cataluña,2020-05-30,94,90,0,4,0
La Rioja,2020-05-31,0,0,0,0,0
Melilla,2020-05-31,0,0,0,0,0
Murcia,2020-05-31,0,0,0,0,0
País Vasco,2020-05-31,0,0,0,0,0
Canarias,2020-05-31,1,1,0,0,0
Cantabria,2020-05-31,1,1,0,0,0
Ceuta,2020-05-31,1,1,0,0,0
Galicia,2020-05-31,1,1,0,0,0
Castilla La Mancha,2020-05-31,12,9,1,2,0
España,2020-05-31,187,183,2,2,0
Castilla y León,2020-05-31,19,19,0,0,0
Extremadura,2020-05-31,2,1,1,0,0
Baleares,2020-05-31,2,2,0,0,0
Asturias,2020-05-31,3,3,0,0,0
Navarra,2020-05-31,3,3,0,0,0
Cataluña,2020-05-31,52,52,0,0,0
Madrid,2020-05-31,66,66,0,0,0
C. Valenciana,2020-05-31,7,7,0,0,0
Aragón,2020-05-31,8,8,0,0,0
Andalucía,2020-05-31,9,9,0,0,0
Asturias,2020-06-01,0,0,0,0,0
Galicia,2020-06-01,1,1,0,0,0
Melilla,2020-06-01,1,1,0,0,0
Navarra,2020-06-01,1,1,0,0,0
C. Valenciana,2020-06-01,14,14,0,0,0
Madrid,2020-06-01,147,147,0,0,0
Andalucía,2020-06-01,19,19,0,0,0
Castilla La Mancha,2020-06-01,24,21,0,1,2
Castilla y León,2020-06-01,28,28,0,0,0
La Rioja,2020-06-01,3,3,0,0,0
España,2020-06-01,370,359,2,6,3
Baleares,2020-06-01,4,3,1,0,0
Extremadura,2020-06-01,4,3,1,0,0
Canarias,2020-06-01,4,4,0,0,0
Cantabria,2020-06-01,4,4,0,0,0
Ceuta,2020-06-01,4,4,0,0,0
Murcia,2020-06-01,4,4,0,0,0
País Vasco,2020-06-01,7,7,0,0,0
Cataluña,2020-06-01,92,87,0,5,0
Aragón,2020-06-01,9,8,0,0,1
Asturias,2020-06-02,0,0,0,0,0
Melilla,2020-06-02,0,0,0,0,0
Extremadura,2020-06-02,10,4,5,1,0
Cataluña,2020-06-02,107,92,0,15,0
Galicia,2020-06-02,1,1,0,0,0
La Rioja,2020-06-02,1,1,0,0,0
Madrid,2020-06-02,112,112,0,0,0
País Vasco,2020-06-02,12,11,0,0,1
Aragón,2020-06-02,17,17,0,0,0
Castilla y León,2020-06-02,19,19,0,0,0
C. Valenciana,2020-06-02,19,19,0,0,0
Cantabria,2020-06-02,2,2,0,0,0
Ceuta,2020-06-02,2,2,0,0,0
Murcia,2020-06-02,2,2,0,0,0
Castilla La Mancha,2020-06-02,29,16,0,11,2
Navarra,2020-06-02,3,3,0,0,0
España,2020-06-02,353,318,5,27,3
Canarias,2020-06-02,4,4,0,0,0
Andalucía,2020-06-02,6,6,0,0,0
Baleares,2020-06-02,7,7,0,0,0
Cantabria,2020-06-03,0,0,0,0,0
Melilla,2020-06-03,0,0,0,0,0
País Vasco,2020-06-03,10,7,0,0,3
Asturias,2020-06-03,1,1,0,0,0
Galicia,2020-06-03,1,1,0,0,0
C. Valenciana,2020-06-03,11,11,0,0,0
Cataluña,2020-06-03,127,102,0,25,0
Madrid,2020-06-03,146,146,0,0,0
Andalucía,2020-06-03,16,16,0,0,0
La Rioja,2020-06-03,2,2,0,0,0
Murcia,2020-06-03,2,2,0,0,0
Castilla y León,2020-06-03,27,27,0,0,0
Baleares,2020-06-03,3,3,0,0,0
Castilla La Mancha,2020-06-03,40,39,0,1,0
España,2020-06-03,413,378,6,26,3
Canarias,2020-06-03,4,4,0,0,0
Ceuta,2020-06-03,4,4,0,0,0
Extremadura,2020-06-03,6,0,6,0,0
Navarra,2020-06-03,6,6,0,0,0
Aragón,2020-06-03,7,7,0,0,0
Asturias,2020-06-04,0,0,0,0,0
Ceuta,2020-06-04,0,0,0,0,0
Melilla,2020-06-04,0,0,0,0,0
Canarias,2020-06-04,1,1,0,0,0
Cantabria,2020-06-04,1,1,0,0,0
Madrid,2020-06-04,110,110,0,0,0
Cataluña,2020-06-04,127,93,0,34,0
Galicia,2020-06-04,2,2,0,0,0
La Rioja,2020-06-04,2,2,0,0,0
Murcia,2020-06-04,2,2,0,0,0
Castilla y León,2020-06-04,27,25,0,2,0
España,2020-06-04,357,311,1,42,3
Castilla La Mancha,2020-06-04,37,30,0,6,1
Extremadura,2020-06-04,4,3,1,0,0
Andalucía,2020-06-04,5,5,0,0,0
Baleares,2020-06-04,6,6,0,0,0
Navarra,2020-06-04,7,7,0,0,0
País Vasco,2020-06-04,8,6,0,0,2
Aragón,2020-06-04,9,9,0,0,0
C. Valenciana,2020-06-04,9,9,0,0,0
Ceuta,2020-06-05,0,0,0,0,0
Extremadura,2020-06-05,0,0,0,0,0
Melilla,2020-06-05,0,0,0,0,0
Canarias,2020-06-05,1,1,0,0,0
Murcia,2020-06-05,1,1,0,0,0
País Vasco,2020-06-05,11,9,0,0,2
Andalucía,2020-06-05,12,12,0,0,0
Madrid,2020-06-05,122,122,0,0,0
Cataluña,2020-06-05,171,148,0,23,0
Asturias,2020-06-05,2,2,0,0,0
Baleares,2020-06-05,2,2,0,0,0
Cantabria,2020-06-05,2,2,0,0,0
La Rioja,2020-06-05,2,2,0,0,0
Castilla La Mancha,2020-06-05,33,31,0,1,1
Castilla y León,2020-06-05,35,35,0,0,0
España,2020-06-05,418,391,0,24,3
Galicia,2020-06-05,4,4,0,0,0
Aragón,2020-06-05,6,6,0,0,0
Navarra,2020-06-05,6,6,0,0,0
C. Valenciana,2020-06-05,8,8,0,0,0
Cantabria,2020-06-06,0,0,0,0,0
Ceuta,2020-06-06,0,0,0,0,0
Extremadura,2020-06-06,0,0,0,0,0
Melilla,2020-06-06,0,0,0,0,0
Galicia,2020-06-06,1,1,0,0,0
Navarra,2020-06-06,1,1,0,0,0
Castilla y León,2020-06-06,11,11,0,0,0
País Vasco,2020-06-06,12,10,0,0,2
Castilla La Mancha,2020-06-06,15,15,0,0,0
España,2020-06-06,202,198,0,2,2
Asturias,2020-06-06,2,2,0,0,0
Baleares,2020-06-06,2,2,0,0,0
La Rioja,2020-06-06,2,2,0,0,0
Murcia,2020-06-06,3,3,0,0,0
Canarias,2020-06-06,4,4,0,0,0
Andalucía,2020-06-06,5,5,0,0,0
Madrid,2020-06-06,64,64,0,0,0
Aragón,2020-06-06,6,6,0,0,0
Cataluña,2020-06-06,66,64,0,2,0
C. Valenciana,2020-06-06,8,8,0,0,0
Ceuta,2020-06-07,0,0,0,0,0
Melilla,2020-06-07,0,0,0,0,0
Murcia,2020-06-07,0,0,0,0,0
Asturias,2020-06-07,1,1,0,0,0
Canarias,2020-06-07,1,1,0,0,0
La Rioja,2020-06-07,1,1,0,0,0
Castilla La Mancha,2020-06-07,12,11,0,0,1
Castilla y León,2020-06-07,12,12,0,0,0
España,2020-06-07,174,158,3,2,11
País Vasco,2020-06-07,20,12,0,0,8
Galicia,2020-06-07,2,1,0,0,1
Andalucía,2020-06-07,2,2,0,0,0
Navarra,2020-06-07,2,2,0,0,0
Baleares,2020-06-07,3,3,0,0,0
Cantabria,2020-06-07,3,3,0,0,0
Extremadura,2020-06-07,4,1,3,0,0
Aragón,2020-06-07,4,4,0,0,0
Madrid,2020-06-07,45,45,0,0,0
Cataluña,2020-06-07,55,52,0,2,1
C. Valenciana,2020-06-07,7,7,0,0,0
Asturias,2020-06-08,0,0,0,0,0
Ceuta,2020-06-08,0,0,0,0,0
La Rioja,2020-06-08,0,0,0,0,0
Melilla,2020-06-08,0,0,0,0,0
Navarra,2020-06-08,0,0,0,0,0
Cantabria,2020-06-08,1,1,0,0,0
Extremadura,2020-06-08,1,1,0,0,0
Cataluña,2020-06-08,110,95,0,15,0
Madrid,2020-06-08,127,127,0,0,0
País Vasco,2020-06-08,15,14,0,0,1
Baleares,2020-06-08,2,2,0,0,0
Canarias,2020-06-08,2,2,0,0,0
Murcia,2020-06-08,2,2,0,0,0
Castilla La Mancha,2020-06-08,28,28,0,0,0
España,2020-06-08,345,329,0,15,1
Castilla y León,2020-06-08,35,35,0,0,0
C. Valenciana,2020-06-08,5,5,0,0,0
Galicia,2020-06-08,5,5,0,0,0
Andalucía,2020-06-08,6,6,0,0,0
Aragón,2020-06-08,6,6,0,0,0
Asturias,2020-06-09,0,0,0,0,0
Cantabria,2020-06-09,0,0,0,0,0
Ceuta,2020-06-09,0,0,0,0,0
Baleares,2020-06-09,1,1,0,0,0
Galicia,2020-06-09,1,1,0,0,0
La Rioja,2020-06-09,1,1,0,0,0
Melilla,2020-06-09,1,1,0,0,0
Aragón,2020-06-09,12,12,0,0,0
País Vasco,2020-06-09,13,12,0,0,1
Canarias,2020-06-09,2,2,0,0,0
Extremadura,2020-06-09,2,2,0,0,0
Murcia,2020-06-09,2,2,0,0,0
Castilla La Mancha,2020-06-09,22,21,0,0,1
Castilla y León,2020-06-09,26,25,0,1,0
España,2020-06-09,285,251,0,32,2
Navarra,2020-06-09,5,5,0,0,0
Andalucía,2020-06-09,7,7,0,0,0
C. Valenciana,2020-06-09,8,8,0,0,0
Cataluña,2020-06-09,88,57,0,31,0
Madrid,2020-06-09,94,94,0,0,0
Asturias,2020-06-10,0,0,0,0,0
Ceuta,2020-06-10,0,0,0,0,0
La Rioja,2020-06-10,0,0,0,0,0
Melilla,2020-06-10,0,0,0,0,0
Cantabria,2020-06-10,1,0,1,0,0
Canarias,2020-06-10,1,1,0,0,0
Extremadura,2020-06-10,1,1,0,0,0
Galicia,2020-06-10,1,1,0,0,0
Murcia,2020-06-10,1,1,0,0,0
Madrid,2020-06-10,112,112,0,0,0
Cataluña,2020-06-10,123,77,0,46,0
Castilla y León,2020-06-10,17,16,0,1,0
Castilla La Mancha,2020-06-10,20,18,0,1,1
Aragón,2020-06-10,2,2,0,0,0
España,2020-06-10,304,254,1,48,1
Baleares,2020-06-10,3,3,0,0,0
C. Valenciana,2020-06-10,4,4,0,0,0
Navarra,2020-06-10,4,4,0,0,0
Andalucía,2020-06-10,6,6,0,0,0
País Vasco,2020-06-10,8,8,0,0,0
Ceuta,2020-06-11,0,0,0,0,0
Extremadura,2020-06-11,0,0,0,0,0
Melilla,2020-06-11,0,0,0,0,0
Murcia,2020-06-11,0,0,0,0,0
País Vasco,2020-06-11,10,10,0,0,0
Cataluña,2020-06-11,108,67,0,41,0
La Rioja,2020-06-11,1,1,0,0,0
Navarra,2020-06-11,1,1,0,0,0
C. Valenciana,2020-06-11,11,11,0,0,0
Castilla y León,2020-06-11,17,17,0,0,0
Canarias,2020-06-11,2,2,0,0,0
Galicia,2020-06-11,2,2,0,0,0
España,2020-06-11,268,227,0,41,0
Andalucía,2020-06-11,3,3,0,0,0
Asturias,2020-06-11,3,3,0,0,0
Cantabria,2020-06-11,3,3,0,0,0
Baleares,2020-06-11,4,4,0,0,0
Aragón,2020-06-11,6,6,0,0,0
Castilla La Mancha,2020-06-11,7,7,0,0,0
Madrid,2020-06-11,90,90,0,0,0
Asturias,2020-06-12,0,0,0,0,0
Ceuta,2020-06-12,0,0,0,0,0
La Rioja,2020-06-12,0,0,0,0,0
Melilla,2020-06-12,0,0,0,0,0
Murcia,2020-06-12,0,0,0,0,0
Cataluña,2020-06-12,108,82,0,26,0
Extremadura,2020-06-12,1,1,0,0,0
Navarra,2020-06-12,1,1,0,0,0
C. Valenciana,2020-06-12,11,11,0,0,0
Madrid,2020-06-12,123,123,0,0,0
País Vasco,2020-06-12,16,16,0,0,0
Castilla La Mancha,2020-06-12,21,18,1,1,1
Castilla y León,2020-06-12,21,20,0,1,0
Cantabria,2020-06-12,2,2,0,0,0
Galicia,2020-06-12,2,2,0,0,0
España,2020-06-12,323,293,1,28,1
Canarias,2020-06-12,3,3,0,0,0
Andalucía,2020-06-12,4,4,0,0,0
Aragón,2020-06-12,4,4,0,0,0
Baleares,2020-06-12,6,6,0,0,0
Asturias,2020-06-13,0,0,0,0,0
Ceuta,2020-06-13,0,0,0,0,0
Galicia,2020-06-13,0,0,0,0,0
Melilla,2020-06-13,0,0,0,0,0
España,2020-06-13,106,100,0,4,2
Cantabria,2020-06-13,1,1,0,0,0
Extremadura,2020-06-13,1,1,0,0,0
Murcia,2020-06-13,1,1,0,0,0
Navarra,2020-06-13,1,1,0,0,0
Castilla y León,2020-06-13,12,11,0,1,0
Madrid,2020-06-13,20,20,0,0,0
Baleares,2020-06-13,2,2,0,0,0
Canarias,2020-06-13,2,2,0,0,0
La Rioja,2020-06-13,2,2,0,0,0
C. Valenciana,2020-06-13,3,3,0,0,0
Cataluña,2020-06-13,37,34,0,3,0
Aragón,2020-06-13,4,3,0,0,1
Andalucía,2020-06-13,4,4,0,0,0
Castilla La Mancha,2020-06-13,8,7,0,0,1
País Vasco,2020-06-13,8,8,0,0,0
Asturias,2020-06-14,0,0,0,0,0
Ceuta,2020-06-14,0,0,0,0,0
Extremadura,2020-06-14,0,0,0,0,0
Melilla,2020-06-14,0,0,0,0,0
Canarias,2020-06-14,1,1,0,0,0
C. Valenciana,2020-06-14,1,1,0,0,0
Galicia,2020-06-14,1,1,0,0,0
La Rioja,2020-06-14,1,1,0,0,0
España,2020-06-14,119,115,0,4,0
Cantabria,2020-06-14,2,2,0,0,0
Navarra,2020-06-14,2,2,0,0,0
Madrid,2020-06-14,31,31,0,0,0
Aragón,2020-06-14,3,2,0,1,0
Murcia,2020-06-14,3,3,0,0,0
Andalucía,2020-06-14,4,4,0,0,0
Baleares,2020-06-14,4,4,0,0,0
Cataluña,2020-06-14,44,43,0,1,0
País Vasco,2020-06-14,6,6,0,0,0
Castilla y León,2020-06-14,7,5,0,2,0
Castilla La Mancha,2020-06-14,9,9,0,0,0
Asturias,2020-06-15,0,0,0,0,0
Ceuta,2020-06-15,0,0,0,0,0
La Rioja,2020-06-15,0,0,0,0,0
Canarias,2020-06-15,1,1,0,0,0
Cantabria,2020-06-15,1,1,0,0,0
Melilla,2020-06-15,1,1,0,0,0
Castilla La Mancha,2020-06-15,11,10,0,0,1
C. Valenciana,2020-06-15,11,11,0,0,0
Madrid,2020-06-15,124,124,0,0,0
País Vasco,2020-06-15,14,14,0,0,0
Castilla y León,2020-06-15,15,15,0,0,0
Murcia,2020-06-15,2,2,0,0,0
España,2020-06-15,289,267,0,21,1
Baleares,2020-06-15,3,3,0,0,0
Galicia,2020-06-15,3,3,0,0,0
Navarra,2020-06-15,4,4,0,0,0
Extremadura,2020-06-15,5,5,0,0,0
Andalucía,2020-06-15,7,7,0,0,0
Aragón,2020-06-15,7,7,0,0,0
Cataluña,2020-06-15,80,59,0,21,0
Asturias,2020-06-16,0,0,0,0,0
Ceuta,2020-06-16,0,0,0,0,0
Melilla,2020-06-16,0,0,0,0,0
C. Valenciana,2020-06-16,10,10,0,0,0
Galicia,2020-06-16,1,1,0,0,0
La Rioja,2020-06-16,1,1,0,0,0
Murcia,2020-06-16,1,1,0,0,0
Aragón,2020-06-16,11,11,0,0,0
País Vasco,2020-06-16,11,11,0,0,0
Navarra,2020-06-16,12,12,0,0,0
Castilla La Mancha,2020-06-16,21,20,1,0,0
Cantabria,2020-06-16,2,2,0,0,0
Extremadura,2020-06-16,2,2,0,0,0
España,2020-06-16,271,255,1,15,0
Canarias,2020-06-16,3,3,0,0,0
Castilla y León,2020-06-16,42,41,0,1,0
Baleares,2020-06-16,4,4,0,0,0
Madrid,2020-06-16,59,59,0,0,0
Cataluña,2020-06-16,82,68,0,14,0
Andalucía,2020-06-16,9,9,0,0,0
Asturias,2020-06-17,0,0,0,0,0
Ceuta,2020-06-17,0,0,0,0,0
La Rioja,2020-06-17,0,0,0,0,0
Melilla,2020-06-17,0,0,0,0,0
Andalucía,2020-06-17,10,10,0,0,0
Canarias,2020-06-17,14,14,0,0,0
Castilla La Mancha,2020-06-17,16,15,0,0,1
Castilla y León,2020-06-17,18,18,0,0,0
Murcia,2020-06-17,2,2,0,0,0
España,2020-06-17,277,260,0,16,1
Cantabria,2020-06-17,3,3,0,0,0
Navarra,2020-06-17,3,3,0,0,0
Baleares,2020-06-17,4,4,0,0,0
Galicia,2020-06-17,4,4,0,0,0
Aragón,2020-06-17,7,7,0,0,0
Extremadura,2020-06-17,7,7,0,0,0
Madrid,2020-06-17,78,78,0,0,0
C. Valenciana,2020-06-17,8,8,0,0,0
País Vasco,2020-06-17,8,8,0,0,0
Cataluña,2020-06-17,95,79,0,16,0
Asturias,2020-06-18,0,0,0,0,0
Canarias,2020-06-18,0,0,0,0,0
Ceuta,2020-06-18,0,0,0,0,0
Galicia,2020-06-18,0,0,0,0,0
Melilla,2020-06-18,0,0,0,0,0
Cataluña,2020-06-18,104,89,0,15,0
La Rioja,2020-06-18,1,1,0,0,0
Castilla La Mancha,2020-06-18,11,11,0,0,0
Castilla y León,2020-06-18,12,11,0,1,0
País Vasco,2020-06-18,12,12,0,0,0
Aragón,2020-06-18,17,17,0,0,0
Murcia,2020-06-18,2,2,0,0,0
Andalucía,2020-06-18,25,25,0,0,0
España,2020-06-18,300,284,0,16,0
Extremadura,2020-06-18,4,4,0,0,0
Baleares,2020-06-18,5,5,0,0,0
Cantabria,2020-06-18,5,5,0,0,0
Navarra,2020-06-18,6,6,0,0,0
C. Valenciana,2020-06-18,8,8,0,0,0
Madrid,2020-06-18,88,88,0,0,0
Asturias,2020-06-19,0,0,0,0,0
Cantabria,2020-06-19,0,0,0,0,0
Ceuta,2020-06-19,0,0,0,0,0
La Rioja,2020-06-19,0,0,0,0,0
Melilla,2020-06-19,0,0,0,0,0
Canarias,2020-06-19,1,1,0,0,0
Galicia,2020-06-19,1,1,0,0,0
Andalucía,2020-06-19,11,11,0,0,0
Castilla La Mancha,2020-06-19,11,11,0,0,0
C. Valenciana,2020-06-19,11,11,0,0,0
País Vasco,2020-06-19,11,11,0,0,0
Castilla y León,2020-06-19,14,13,0,1,0
