localidad,fecha,casos,hospitalizados,uci,fallecidos
Cantabria,2020-10-20,157,6,1,0
Asturias,2020-10-20,185,38,0,5
La Rioja,2020-10-20,188,23,2,1
Baleares,2020-10-20,192,12,1,1
España,2020-10-20,20598,1043,76,184
Ceuta,2020-10-20,27,1,1,0
Madrid,2020-10-20,2779,137,6,38
Andalucía,2020-10-20,3707,158,8,31
Extremadura,2020-10-20,414,18,0,5
Navarra,2020-10-20,433,33,6,8
Galicia,2020-10-20,499,54,4,10
Melilla,2020-10-20,56,5,0,0
Cataluña,2020-10-20,5699,124,8,21
Murcia,2020-10-20,728,50,6,3
País Vasco,2020-10-20,880,39,2,4
Castilla La Mancha,2020-10-20,905,42,1,5
Aragón,2020-10-20,940,65,6,17
Aragón,2020-10-21,1040,75,7,7
País Vasco,2020-10-21,1054,36,3,6
Canarias,2020-10-21,135,12,1,1
C. Valenciana,2020-10-21,1490,93,9,4
Castilla y León,2020-10-21,1772,139,5,14
Baleares,2020-10-21,190,11,2,1
Cantabria,2020-10-21,213,7,0,1
España,2020-10-21,22907,1032,83,160
La Rioja,2020-10-21,249,17,1,0
Madrid,2020-10-21,2699,130,6,32
Asturias,2020-10-21,270,39,1,9
Extremadura,2020-10-21,339,21,2,7
Galicia,2020-10-21,427,43,8,8
Andalucía,2020-10-21,4511,196,12,32
Ceuta,2020-10-21,49,1,0,0
Cataluña,2020-10-21,6044,109,15,20
Navarra,2020-10-21,638,39,4,3
Murcia,2020-10-21,743,38,6,4
Melilla,2020-10-21,84,4,0,0
Castilla La Mancha,2020-10-21,960,22,1,11
Castilla La Mancha,2020-10-22,1009,50,6,12
Cantabria,2020-10-22,114,8,0,0
Aragón,2020-10-22,1189,74,10,11
País Vasco,2020-10-22,1263,30,5,9
C. Valenciana,2020-10-22,1490,99,6,7
Canarias,2020-10-22,150,12,3,3
La Rioja,2020-10-22,192,21,1,1
Castilla y León,2020-10-22,2000,141,16,23
España,2020-10-22,23503,1119,93,194
Madrid,2020-10-22,2360,108,6,32
Baleares,2020-10-22,247,13,1,2
Asturias,2020-10-22,323,51,3,7
Extremadura,2020-10-22,434,37,1,6
Andalucía,2020-10-22,4542,190,13,39
Navarra,2020-10-22,499,57,3,3
Galicia,2020-10-22,559,56,6,7
Cataluña,2020-10-22,6130,102,7,28
Ceuta,2020-10-22,68,3,0,0
Melilla,2020-10-22,82,11,1,0
Murcia,2020-10-22,852,56,5,4
Murcia,2020-10-23,1024,62,6,4
Castilla La Mancha,2020-10-23,1196,33,2,6
País Vasco,2020-10-23,1204,32,2,7
Aragón,2020-10-23,1282,87,6,19
Melilla,2020-10-23,137,6,0,0
C. Valenciana,2020-10-23,1811,101,7,12
Cantabria,2020-10-23,181,17,1,0
Castilla y León,2020-10-23,2068,133,8,27
Baleares,2020-10-23,208,10,0,0
La Rioja,2020-10-23,214,14,3,4
España,2020-10-23,24657,1146,90,207
Madrid,2020-10-23,2747,132,5,34
Ceuta,2020-10-23,35,2,0,0
Asturias,2020-10-23,383,59,3,8
Andalucía,2020-10-23,4646,202,22,37
Extremadura,2020-10-23,490,40,5,4
Navarra,2020-10-23,511,42,2,5
Cataluña,2020-10-23,5695,111,9,35
Galicia,2020-10-23,746,50,5,5
Canarias,2020-10-23,79,13,4,0
Melilla,2020-10-24,101,10,0,2
País Vasco,2020-10-24,1033,23,1,8
Aragón,2020-10-24,1058,69,6,7
Canarias,2020-10-24,116,8,3,2
Castilla y León,2020-10-24,1231,104,9,29
C. Valenciana,2020-10-24,1237,97,7,4
La Rioja,2020-10-24,127,13,1,3
España,2020-10-24,15284,989,78,181
Baleares,2020-10-24,166,13,2,0
Cantabria,2020-10-24,174,5,1,0
Cataluña,2020-10-24,2575,101,5,26
Asturias,2020-10-24,304,55,4,8
Andalucía,2020-10-24,3127,193,12,34
Extremadura,2020-10-24,479,29,2,5
Galicia,2020-10-24,597,37,8,9
Ceuta,2020-10-24,62,7,1,1
Madrid,2020-10-24,629,88,4,22
Navarra,2020-10-24,736,29,3,2
Castilla La Mancha,2020-10-24,765,41,1,12
Murcia,2020-10-24,767,67,8,7
España,2020-10-25,11127,895,68,180
La Rioja,2020-10-25,112,11,1,5
Baleares,2020-10-25,113,13,1,0
Andalucía,2020-10-25,1648,181,18,44
Cantabria,2020-10-25,164,8,2,0
Cataluña,2020-10-25,2092,94,5,27
Asturias,2020-10-25,247,40,1,3
Ceuta,2020-10-25,28,3,0,3
Extremadura,2020-10-25,386,33,0,1
Canarias,2020-10-25,43,2,1,0
Madrid,2020-10-25,504,68,5,28
Navarra,2020-10-25,519,24,6,3
Murcia,2020-10-25,590,39,3,10
Melilla,2020-10-25,61,5,2,0
Galicia,2020-10-25,627,37,5,5
Castilla La Mancha,2020-10-25,642,42,2,12
C. Valenciana,2020-10-25,722,82,6,6
Aragón,2020-10-25,754,77,3,7
Castilla y León,2020-10-25,904,109,2,18
País Vasco,2020-10-25,971,27,5,8
País Vasco,2020-10-26,1012,43,2,9
Aragón,2020-10-26,1018,89,8,8
Castilla y León,2020-10-26,1124,136,8,19
C. Valenciana,2020-10-26,1258,118,11,9
Cantabria,2020-10-26,132,20,2,2
La Rioja,2020-10-26,142,23,2,1
España,2020-10-26,19662,1194,93,200
Madrid,2020-10-26,2267,125,2,40
Baleares,2020-10-26,243,16,3,0
Asturias,2020-10-26,243,46,2,6
Andalucía,2020-10-26,3515,227,19,36
Ceuta,2020-10-26,37,0,0,0
Extremadura,2020-10-26,502,38,1,10
Cataluña,2020-10-26,5341,105,9,39
Galicia,2020-10-26,557,60,8,2
Murcia,2020-10-26,608,67,10,7
Navarra,2020-10-26,614,31,1,3
Melilla,2020-10-26,83,4,0,0
Canarias,2020-10-26,85,3,2,2
Castilla La Mancha,2020-10-26,881,43,3,7
Canarias,2020-10-27,101,8,0,3
Castilla La Mancha,2020-10-27,1109,49,3,17
Aragón,2020-10-27,1192,91,3,19
País Vasco,2020-10-27,1226,34,3,5
C. Valenciana,2020-10-27,1718,131,11,13
Cantabria,2020-10-27,172,19,2,2
La Rioja,2020-10-27,181,19,2,2
Castilla y León,2020-10-27,1947,139,6,21
España,2020-10-27,24045,1305,97,232
Baleares,2020-10-27,262,5,2,3
Madrid,2020-10-27,2657,143,7,30
Asturias,2020-10-27,346,56,8,7
Extremadura,2020-10-27,432,24,4,6
Andalucía,2020-10-27,4441,275,15,41
Navarra,2020-10-27,542,40,4,9
Cataluña,2020-10-27,5833,157,12,34
Ceuta,2020-10-27,59,4,0,1
Galicia,2020-10-27,755,47,7,9
Melilla,2020-10-27,89,5,0,1
Murcia,2020-10-27,983,59,8,9
Aragón,2020-10-28,1139,85,8,13
Castilla La Mancha,2020-10-28,1232,34,6,15
País Vasco,2020-10-28,1264,31,3,14
Canarias,2020-10-28,140,11,1,0
C. Valenciana,2020-10-28,1814,128,10,11
Castilla y León,2020-10-28,1946,141,11,28
Cantabria,2020-10-28,198,20,0,1
Madrid,2020-10-28,2283,123,7,31
La Rioja,2020-10-28,236,15,1,2
España,2020-10-28,24185,1280,116,221
Baleares,2020-10-28,248,11,3,1
Asturias,2020-10-28,407,62,10,7
Andalucía,2020-10-28,4978,269,26,40
Extremadura,2020-10-28,514,29,3,5
Cataluña,2020-10-28,5486,133,7,34
Navarra,2020-10-28,583,51,5,5
Galicia,2020-10-28,651,63,9,6
Ceuta,2020-10-28,74,5,0,1
Murcia,2020-10-28,899,65,5,6
Melilla,2020-10-28,93,4,1,1
Canarias,2020-10-29,104,9,4,1
Castilla La Mancha,2020-10-29,1074,39,7,8
Aragón,2020-10-29,1193,119,8,13
País Vasco,2020-10-29,1381,44,6,8
Cantabria,2020-10-29,179,15,1,1
C. Valenciana,2020-10-29,1807,96,12,13
La Rioja,2020-10-29,188,20,4,5
Madrid,2020-10-29,2206,101,7,40
Castilla y León,2020-10-29,2256,135,14,32
España,2020-10-29,23803,1290,126,223
Baleares,2020-10-29,240,11,2,2
Asturias,2020-10-29,444,74,2,10
Cataluña,2020-10-29,4862,128,9,10
Andalucía,2020-10-29,4927,309,25,50
Extremadura,2020-10-29,538,33,1,6
Navarra,2020-10-29,657,32,6,3
Galicia,2020-10-29,681,54,6,11
Ceuta,2020-10-29,82,6,0,1
Murcia,2020-10-29,894,61,12,8
Melilla,2020-10-29,90,4,0,1
Castilla La Mancha,2020-10-30,1008,46,5,6
Murcia,2020-10-30,1020,58,4,8
Canarias,2020-10-30,112,7,1,0
Aragón,2020-10-30,1222,100,13,16
Melilla,2020-10-30,129,7,0,2
País Vasco,2020-10-30,1524,42,5,11
Cantabria,2020-10-30,166,22,5,2
C. Valenciana,2020-10-30,1830,124,8,17
Castilla y León,2020-10-30,2046,162,10,21
La Rioja,2020-10-30,234,14,4,3
Baleares,2020-10-30,242,18,2,0
España,2020-10-30,24596,1367,121,228
Madrid,2020-10-30,2576,106,6,12
Asturias,2020-10-30,418,73,10,7
Andalucía,2020-10-30,4933,299,27,63
Cataluña,2020-10-30,5070,140,5,26
Extremadura,2020-10-30,552,34,5,9
Navarra,2020-10-30,603,50,4,7
Galicia,2020-10-30,815,63,7,15
Ceuta,2020-10-30,96,2,0,3
Melilla,2020-10-31,102,3,1,3
Aragón,2020-10-31,1027,83,7,16
País Vasco,2020-10-31,1164,23,1,5
Canarias,2020-10-31,132,2,1,3
C. Valenciana,2020-10-31,1386,102,6,10
España,2020-10-31,15799,1066,98,222
La Rioja,2020-10-31,165,13,3,2
Castilla y León,2020-10-31,1686,138,9,22
Baleares,2020-10-31,179,7,0,0
Cantabria,2020-10-31,195,23,4,1
Cataluña,2020-10-31,2546,97,5,21
Asturias,2020-10-31,289,53,4,10
Andalucía,2020-10-31,3132,228,29,54
Ceuta,2020-10-31,36,4,0,2
Extremadura,2020-10-31,402,29,7,7
Navarra,2020-10-31,446,32,4,4
Madrid,2020-10-31,591,79,0,27
Castilla La Mancha,2020-10-31,722,45,2,12
Murcia,2020-10-31,788,47,6,11
Galicia,2020-10-31,811,58,9,12
España,2020-11-01,10672,1023,93,228
Canarias,2020-11-01,117,11,0,2
Baleares,2020-11-01,143,10,6,1
Cantabria,2020-11-01,146,20,0,1
Cataluña,2020-11-01,1602,92,7,24
Asturias,2020-11-01,194,49,2,14
Andalucía,2020-11-01,2102,227,25,52
Ceuta,2020-11-01,33,4,2,0
Extremadura,2020-11-01,383,33,6,8
Castilla La Mancha,2020-11-01,476,36,2,11
Madrid,2020-11-01,494,70,0,27
Murcia,2020-11-01,533,54,3,14
Navarra,2020-11-01,538,20,5,3
Galicia,2020-11-01,556,51,4,7
Aragón,2020-11-01,672,72,7,13
C. Valenciana,2020-11-01,692,89,10,14
Melilla,2020-11-01,72,6,4,0
Castilla y León,2020-11-01,885,125,5,25
País Vasco,2020-11-01,937,34,4,10
La Rioja,2020-11-01,97,20,1,2
País Vasco,2020-11-02,1130,41,5,15
La Rioja,2020-11-02,115,17,2,1
C. Valenciana,2020-11-02,1303,126,12,9
España,2020-11-02,15010,1237,106,256
Baleares,2020-11-02,173,15,0,2
Andalucía,2020-11-02,1738,243,25,54
Cantabria,2020-11-02,216,21,2,1
Asturias,2020-11-02,246,73,3,17
Extremadura,2020-11-02,355,42,1,10
Navarra,2020-11-02,452,25,7,9
Galicia,2020-11-02,478,68,5,7
Cataluña,2020-11-02,5023,164,7,25
Madrid,2020-11-02,524,81,2,24
Melilla,2020-11-02,54,5,4,3
Canarias,2020-11-02,58,11,2,2
Aragón,2020-11-02,620,62,6,17
Murcia,2020-11-02,654,62,5,14
Ceuta,2020-11-02,74,7,0,1
Castilla La Mancha,2020-11-02,841,36,6,11
Castilla y León,2020-11-02,956,138,12,34
Murcia,2020-11-03,1107,63,6,6
Castilla y León,2020-11-03,1247,162,10,22
Canarias,2020-11-03,128,16,0,2
País Vasco,2020-11-03,1398,44,2,21
C. Valenciana,2020-11-03,1622,114,8,15
La Rioja,2020-11-03,213,19,2,3
España,2020-11-03,21320,1368,104,290
Cantabria,2020-11-03,237,17,1,5
Madrid,2020-11-03,2428,118,5,36
Baleares,2020-11-03,288,18,2,3
Asturias,2020-11-03,290,72,4,8
Navarra,2020-11-03,355,42,2,7
Extremadura,2020-11-03,367,45,2,11
Andalucía,2020-11-03,3899,258,25,67
Cataluña,2020-11-03,5163,144,10,31
Galicia,2020-11-03,637,63,10,11
Melilla,2020-11-03,73,3,1,1
Aragón,2020-11-03,810,114,10,20
Ceuta,2020-11-03,81,4,0,3
Castilla La Mancha,2020-11-03,977,52,4,18
Aragón,2020-11-04,1052,107,8,30
Castilla La Mancha,2020-11-04,1135,47,1,18
País Vasco,2020-11-04,1436,44,3,10
Canarias,2020-11-04,153,9,1,0
Cantabria,2020-11-04,155,19,3,3
C. Valenciana,2020-11-04,1846,111,9,10
Castilla y León,2020-11-04,1974,130,12,41
España,2020-11-04,23383,1377,102,309
Baleares,2020-11-04,246,18,4,2
Madrid,2020-11-04,2624,126,7,37
La Rioja,2020-11-04,297,18,3,4
Asturias,2020-11-04,436,79,4,25
Navarra,2020-11-04,437,32,3,4
Cataluña,2020-11-04,4455,137,8,32
Melilla,2020-11-04,46,7,0,2
Andalucía,2020-11-04,4727,331,24,61
Extremadura,2020-11-04,554,41,2,8
Galicia,2020-11-04,770,70,5,9
Ceuta,2020-11-04,85,2,0,0
Murcia,2020-11-04,955,49,5,13
Castilla La Mancha,2020-11-05,1006,38,2,14
Murcia,2020-11-05,1042,73,7,12
País Vasco,2020-11-05,1485,42,3,9
Canarias,2020-11-05,168,11,7,1
C. Valenciana,2020-11-05,1871,134,10,14
Castilla y León,2020-11-05,1969,152,14,32
Madrid,2020-11-05,2169,92,3,34
España,2020-11-05,22820,1259,128,293
La Rioja,2020-11-05,247,22,2,3
Baleares,2020-11-05,272,12,0,4
Cantabria,2020-11-05,308,21,4,1
Navarra,2020-11-05,354,30,4,6
Cataluña,2020-11-05,4158,104,8,34
Andalucía,2020-11-05,4736,263,35,66
Asturias,2020-11-05,586,71,1,16
Melilla,2020-11-05,59,4,1,0
Extremadura,2020-11-05,598,53,7,9
Galicia,2020-11-05,758,48,8,8
Ceuta,2020-11-05,78,1,0,3
Aragón,2020-11-05,956,88,12,27
Aragón,2020-11-06,1025,86,7,33
Murcia,2020-11-06,1065,74,10,10
Castilla La Mancha,2020-11-06,1079,44,3,18
Baleares,2020-11-06,119,21,0,0
País Vasco,2020-11-06,1412,45,3,12
Canarias,2020-11-06,173,23,3,2
C. Valenciana,2020-11-06,1797,143,14,17
Castilla y León,2020-11-06,2125,187,8,39
Cantabria,2020-11-06,222,21,2,2
España,2020-11-06,22826,1381,114,326
La Rioja,2020-11-06,234,16,2,4
Madrid,2020-11-06,2375,88,6,27
Navarra,2020-11-06,336,31,4,9
Cataluña,2020-11-06,4005,120,9,30
Andalucía,2020-11-06,4998,299,29,79
Extremadura,2020-11-06,505,30,3,8
Melilla,2020-11-06,52,3,2,2
Asturias,2020-11-06,558,104,6,23
Galicia,2020-11-06,656,44,3,10
Ceuta,2020-11-06,90,2,0,1
La Rioja,2020-11-07,120,12,1,3
País Vasco,2020-11-07,1230,36,6,9
España,2020-11-07,14238,1050,104,243
C. Valenciana,2020-11-07,1535,96,6,18
Castilla y León,2020-11-07,1596,132,10,33
Cataluña,2020-11-07,1682,97,13,17
Cantabria,2020-11-07,180,7,1,2
Canarias,2020-11-07,184,17,2,3
Navarra,2020-11-07,256,8,3,5
Melilla,2020-11-07,28,2,2,2
Asturias,2020-11-07,292,73,2,20
Extremadura,2020-11-07,307,30,4,6
Andalucía,2020-11-07,3178,234,19,45
Baleares,2020-11-07,334,12,1,3
Ceuta,2020-11-07,38,1,0,2
Galicia,2020-11-07,536,47,8,10
Castilla La Mancha,2020-11-07,557,41,5,13
Madrid,2020-11-07,603,72,4,17
Aragón,2020-11-07,737,79,5,22
Murcia,2020-11-07,845,54,12,13
La Rioja,2020-11-08,102,13,2,3
Castilla y León,2020-11-08,1108,122,17,25
País Vasco,2020-11-08,1127,20,3,19
Baleares,2020-11-08,134,9,4,0
Melilla,2020-11-08,17,6,0,0
Andalucía,2020-11-08,1877,199,22,58
Navarra,2020-11-08,189,14,2,6
Cantabria,2020-11-08,236,19,7,2
Ceuta,2020-11-08,28,3,0,0
Extremadura,2020-11-08,295,16,2,8
Aragón,2020-11-08,379,58,1,27
Murcia,2020-11-08,388,48,6,14
Galicia,2020-11-08,406,47,7,14
Castilla La Mancha,2020-11-08,409,29,3,12
Asturias,2020-11-08,470,59,7,13
Madrid,2020-11-08,470,80,4,23
C. Valenciana,2020-11-08,901,101,13,12
España,2020-11-08,9600,927,106,271
Cataluña,2020-11-08,967,74,4,33
Canarias,2020-11-08,97,10,2,2
Madrid,2020-11-09,1091,90,6,17
Castilla y León,2020-11-09,1128,135,9,39
La Rioja,2020-11-09,118,15,2,1
País Vasco,2020-11-09,1187,52,6,7
C. Valenciana,2020-11-09,1195,143,13,20
España,2020-11-09,16008,1315,118,272
Baleares,2020-11-09,204,22,4,0
Cantabria,2020-11-09,221,27,6,3
Navarra,2020-11-09,233,19,2,3
Asturias,2020-11-09,295,83,7,21
Cataluña,2020-11-09,3426,149,11,29
Extremadura,2020-11-09,353,36,5,8
Andalucía,2020-11-09,3720,284,20,61
Melilla,2020-11-09,42,2,1,0
Galicia,2020-11-09,460,59,10,11
Ceuta,2020-11-09,58,8,0,2
Aragón,2020-11-09,643,77,9,22
Canarias,2020-11-09,71,6,0,2
Castilla La Mancha,2020-11-09,719,42,2,14
Murcia,2020-11-09,844,66,5,12
Canarias,2020-11-10,126,16,0,2
País Vasco,2020-11-10,1337,45,4,16
C. Valenciana,2020-11-10,1477,172,17,22
Castilla y León,2020-11-10,1818,168,12,29
La Rioja,2020-11-10,196,27,0,5
España,2020-11-10,19858,1381,144,292
Madrid,2020-11-10,2035,97,10,35
Baleares,2020-11-10,234,12,3,2
Cantabria,2020-11-10,253,28,5,2
Navarra,2020-11-10,261,17,5,10
Cataluña,2020-11-10,3580,133,7,22
Extremadura,2020-11-10,418,29,6,7
Andalucía,2020-11-10,4352,267,36,58
Galicia,2020-11-10,482,65,6,10
Melilla,2020-11-10,50,2,0,0
Asturias,2020-11-10,521,93,5,20
Ceuta,2020-11-10,66,7,0,1
Aragón,2020-11-10,801,93,12,39
Murcia,2020-11-10,909,66,11,6
Castilla La Mancha,2020-11-10,942,44,5,6
Canarias,2020-11-11,123,14,2,2
País Vasco,2020-11-11,1309,41,2,21
Castilla y León,2020-11-11,1577,160,9,32
La Rioja,2020-11-11,184,9,1,4
Baleares,2020-11-11,186,11,3,3
C. Valenciana,2020-11-11,1867,130,15,16
España,2020-11-11,19095,1253,111,315
Madrid,2020-11-11,1911,90,12,30
Navarra,2020-11-11,251,14,2,4
Cantabria,2020-11-11,259,22,1,3
Cataluña,2020-11-11,2797,138,11,35
Andalucía,2020-11-11,4384,279,21,74
Ceuta,2020-11-11,46,4,0,0
Extremadura,2020-11-11,465,29,1,12
Melilla,2020-11-11,54,5,0,2
Galicia,2020-11-11,574,46,7,16
Asturias,2020-11-11,613,75,4,11
Aragón,2020-11-11,698,77,7,18
Murcia,2020-11-11,880,71,8,13
Castilla La Mancha,2020-11-11,917,38,5,19
Canarias,2020-11-12,115,11,1,1
País Vasco,2020-11-12,1358,36,6,19
C. Valenciana,2020-11-12,1479,128,10,22
España,2020-11-12,18441,1188,106,300
Madrid,2020-11-12,1850,106,5,24
La Rioja,2020-11-12,185,19,2,2
Castilla y León,2020-11-12,1989,125,10,29
Baleares,2020-11-12,224,13,2,2
Cantabria,2020-11-12,226,17,2,4
Navarra,2020-11-12,233,26,2,3
Melilla,2020-11-12,25,2,0,0
Cataluña,2020-11-12,2614,118,9,26
Extremadura,2020-11-12,329,19,1,11
Andalucía,2020-11-12,4259,253,28,64
Ceuta,2020-11-12,46,3,1,2
Aragón,2020-11-12,621,64,3,34
Asturias,2020-11-12,675,77,4,18
Galicia,2020-11-12,689,60,12,12
Murcia,2020-11-12,744,59,3,12
Castilla La Mancha,2020-11-12,780,52,5,15
País Vasco,2020-11-13,1164,50,4,24
Castilla y León,2020-11-13,1535,134,16,30
C. Valenciana,2020-11-13,1578,124,18,21
Canarias,2020-11-13,174,13,3,1
España,2020-11-13,17765,1196,121,284
La Rioja,2020-11-13,194,27,1,2
Madrid,2020-11-13,1970,120,6,23
Cantabria,2020-11-13,204,16,3,6
Navarra,2020-11-13,219,23,2,1
Baleares,2020-11-13,227,9,4,3
Melilla,2020-11-13,23,1,2,2
Cataluña,2020-11-13,2487,111,10,11
Extremadura,2020-11-13,258,22,0,2
Ceuta,2020-11-13,33,2,0,2
Andalucía,2020-11-13,4141,239,22,54
Aragón,2020-11-13,579,80,4,43
Murcia,2020-11-13,628,61,9,7
Galicia,2020-11-13,656,43,10,8
Asturias,2020-11-13,807,88,3,25
Castilla La Mancha,2020-11-13,888,33,4,19
Cataluña,2020-11-14,1020,79,7,12
España,2020-11-14,10255,890,91,253
Canarias,2020-11-14,103,9,2,1
Castilla y León,2020-11-14,1126,107,7,23
C. Valenciana,2020-11-14,1186,77,16,24
Navarra,2020-11-14,151,20,2,8
Baleares,2020-11-14,153,8,0,1
Cantabria,2020-11-14,193,14,2,1
Ceuta,2020-11-14,20,3,0,0
Andalucía,2020-11-14,2300,228,15,61
Extremadura,2020-11-14,251,12,0,8
Aragón,2020-11-14,339,39,6,15
Galicia,2020-11-14,417,36,8,11
Madrid,2020-11-14,417,64,1,25
Asturias,2020-11-14,442,66,3,26
Murcia,2020-11-14,461,43,12,9
Melilla,2020-11-14,52,2,1,0
Castilla La Mancha,2020-11-14,537,44,2,15
La Rioja,2020-11-14,89,17,3,3
País Vasco,2020-11-14,998,22,4,10
Extremadura,2020-11-15,103,13,2,4
Cantabria,2020-11-15,131,11,0,3
Andalucía,2020-11-15,1365,176,30,48
Navarra,2020-11-15,143,15,2,5
Baleares,2020-11-15,145,11,2,2
Melilla,2020-11-15,18,1,0,1
Castilla La Mancha,2020-11-15,229,30,2,6
Asturias,2020-11-15,244,74,7,27
Aragón,2020-11-15,261,37,6,15
Murcia,2020-11-15,269,33,5,4
Madrid,2020-11-15,314,56,2,20
Galicia,2020-11-15,503,47,7,5
Cataluña,2020-11-15,586,89,5,22
Castilla y León,2020-11-15,606,74,6,34
La Rioja,2020-11-15,62,11,2,3
España,2020-11-15,6490,799,92,238
Canarias,2020-11-15,65,8,2,3
C. Valenciana,2020-11-15,686,84,8,17
Ceuta,2020-11-15,7,2,0,0
País Vasco,2020-11-15,753,27,4,19
España,2020-11-16,12427,1180,102,252
Navarra,2020-11-16,148,20,2,6
Madrid,2020-11-16,1486,93,4,27
Extremadura,2020-11-16,202,25,2,8
Baleares,2020-11-16,227,21,2,0
Cantabria,2020-11-16,238,28,2,2
Andalucía,2020-11-16,2460,257,32,49
Melilla,2020-11-16,25,3,0,0
Cataluña,2020-11-16,2541,113,12,16
Asturias,2020-11-16,291,92,3,11
Aragón,2020-11-16,378,61,7,29
Ceuta,2020-11-16,40,0,0,1
Murcia,2020-11-16,441,55,9,10
Galicia,2020-11-16,466,45,5,4
Castilla La Mancha,2020-11-16,630,41,3,16
Canarias,2020-11-16,68,21,1,1
La Rioja,2020-11-16,78,10,1,3
País Vasco,2020-11-16,806,29,2,14
Castilla y León,2020-11-16,924,143,6,32
C. Valenciana,2020-11-16,978,123,9,23
Canarias,2020-11-17,149,10,2,2
Castilla y León,2020-11-17,1509,106,12,45
La Rioja,2020-11-17,152,11,0,3
España,2020-11-17,15463,1128,94,324
C. Valenciana,2020-11-17,1553,138,11,23
Navarra,2020-11-17,160,24,1,8
Madrid,2020-11-17,1766,94,5,22
Baleares,2020-11-17,187,21,1,1
Cataluña,2020-11-17,2454,122,8,30
Extremadura,2020-11-17,259,25,2,8
Cantabria,2020-11-17,276,23,4,0
Melilla,2020-11-17,29,1,1,1
Andalucía,2020-11-17,3362,224,17,65
Asturias,2020-11-17,399,103,6,16
Ceuta,2020-11-17,45,3,0,0
Aragón,2020-11-17,458,61,1,34
Murcia,2020-11-17,522,44,11,11
Galicia,2020-11-17,570,47,5,14
Castilla La Mancha,2020-11-17,658,30,4,18
País Vasco,2020-11-17,955,41,3,23
Canarias,2020-11-18,118,6,2,1
La Rioja,2020-11-18,131,10,1,2
Castilla y León,2020-11-18,1314,112,4,32
Navarra,2020-11-18,140,11,1,9
España,2020-11-18,14418,990,79,253
Madrid,2020-11-18,1534,92,6,15
C. Valenciana,2020-11-18,1615,127,9,21
Baleares,2020-11-18,181,10,1,0
Cataluña,2020-11-18,1961,89,5,23
Extremadura,2020-11-18,225,10,0,6
Cantabria,2020-11-18,235,27,3,3
Andalucía,2020-11-18,3187,238,23,50
Ceuta,2020-11-18,43,4,1,0
Asturias,2020-11-18,458,88,4,18
Melilla,2020-11-18,49,2,0,0
Murcia,2020-11-18,494,35,5,13
Aragón,2020-11-18,529,47,4,16
Castilla La Mancha,2020-11-18,601,21,2,14
Galicia,2020-11-18,650,37,5,14
País Vasco,2020-11-18,953,24,3,16
Castilla y León,2020-11-19,1084,107,12,31
La Rioja,2020-11-19,108,8,0,3
Canarias,2020-11-19,117,8,2,1
España,2020-11-19,12871,905,96,282
Madrid,2020-11-19,1339,72,2,27
C. Valenciana,2020-11-19,1457,120,15,19
Cantabria,2020-11-19,163,17,3,1
Cataluña,2020-11-19,1703,81,11,29
Navarra,2020-11-19,171,11,0,1
Baleares,2020-11-19,193,8,2,0
Extremadura,2020-11-19,259,22,4,5
Ceuta,2020-11-19,27,1,0,1
Andalucía,2020-11-19,2896,190,19,53
Asturias,2020-11-19,325,73,3,28
Melilla,2020-11-19,34,2,1,1
Murcia,2020-11-19,372,29,6,12
Aragón,2020-11-19,392,48,8,23
Castilla La Mancha,2020-11-19,649,38,2,14
Galicia,2020-11-19,708,44,4,11
País Vasco,2020-11-19,874,26,2,22
La Rioja,2020-11-20,117,14,4,3
España,2020-11-20,12293,957,77,270
Canarias,2020-11-20,130,11,1,2
Baleares,2020-11-20,132,4,2,1
Navarra,2020-11-20,139,8,1,10
C. Valenciana,2020-11-20,1483,96,7,18
Madrid,2020-11-20,1612,93,0,29
Cantabria,2020-11-20,168,17,3,2
Cataluña,2020-11-20,1699,86,4,20
Extremadura,2020-11-20,184,20,0,11
Andalucía,2020-11-20,2725,224,21,59
Murcia,2020-11-20,312,42,3,8
Asturias,2020-11-20,357,91,3,23
Ceuta,2020-11-20,36,2,1,1
Aragón,2020-11-20,369,47,4,17
Melilla,2020-11-20,44,3,0,0
Castilla La Mancha,2020-11-20,535,22,5,9
Galicia,2020-11-20,552,45,9,15
País Vasco,2020-11-20,807,22,3,16
Castilla y León,2020-11-20,892,110,6,26
Canarias,2020-11-21,116,12,0,2
Ceuta,2020-11-21,12,1,1,5
Baleares,2020-11-21,145,9,2,2
Cantabria,2020-11-21,151,12,3,3
Andalucía,2020-11-21,1572,170,18,62
Extremadura,2020-11-21,166,21,3,3
Melilla,2020-11-21,22,4,0,0
Aragón,2020-11-21,261,26,3,13
Castilla La Mancha,2020-11-21,280,23,1,12
Murcia,2020-11-21,289,35,1,6
Asturias,2020-11-21,322,56,2,23
Madrid,2020-11-21,374,46,4,7
Galicia,2020-11-21,413,37,5,8
Cataluña,2020-11-21,583,69,6,22
País Vasco,2020-11-21,597,18,2,14
Castilla y León,2020-11-21,634,66,7,22
España,2020-11-21,7067,685,72,231
La Rioja,2020-11-21,81,10,1,1
Navarra,2020-11-21,86,5,0,9
C. Valenciana,2020-11-21,963,65,13,17
Ceuta,2020-11-22,11,1,0,1
Navarra,2020-11-22,117,4,0,6
Baleares,2020-11-22,134,8,1,0
Aragón,2020-11-22,141,31,4,13
Castilla La Mancha,2020-11-22,218,25,2,10
Asturias,2020-11-22,249,51,6,14
